date,order_id,region,channel,segment,product,customer,units,unit_price,discount_rate,revenue,cost,gross_profit,margin,target_revenue
2024-07-27,ORD-00696,Sudeste,Digital,Enterprise,Enterprise Pro,Pulsar Tech,2,63914.64,0.0848,114857.91,69134.53,45723.38,0.3981,118189.59
2024-07-09,ORD-00697,Sudeste,Venda direta,SMB,Revenue Starter,Lumina Saúde,3,18510.61,0.0379,53581.31,29515.25,24066.06,0.4492,56652.61
2024-07-08,ORD-00698,Sudeste,Parceiros,Enterprise,Data Cloud,Horizonte Telecom,1,47191.53,0.1233,40341.85,26389.47,13952.38,0.3459,42735.31
2024-07-04,ORD-00699,Sudeste,Parceiros,SMB,Enterprise Pro,Horizonte Telecom,3,62163.51,0.0982,176412.69,110459.55,65953.14,0.3739,184772.34
2024-07-18,ORD-00700,Sul,Venda direta,Mid-market,Enterprise Plus,Mosaico Labs,3,68427.03,0.0437,200922.36,143410.42,57511.94,0.2862,209929.60
2024-07-21,ORD-00701,Sudeste,Parceiros,Enterprise,Data Cloud,Aurora Foods,1,46869.99,0.1125,42530.34,28146.54,14383.79,0.3382,43720.76
2024-07-25,ORD-00702,Sul,Digital,Mid-market,Enterprise Pro,Mosaico Labs,3,59699.86,0.0587,164906.69,97099.18,67807.51,0.4112,170702.97
2024-08-03,ORD-00703,Centro-Oeste,Venda direta,Mid-market,Revenue Starter,Via Norte,4,17608.76,0.0647,69016.27,39140.03,29876.24,0.4329,72047.50
2024-08-04,ORD-00704,Sudeste,Venda direta,SMB,Enterprise Plus,Aurora Foods,5,71028.11,0.0627,323640.59,232411.88,91228.72,0.2819,332088.99
2024-08-20,ORD-00705,Sudeste,Venda direta,Mid-market,Data Cloud,Lumina Saúde,2,47334.63,0.0382,89026.10,56866.92,32159.19,0.3612,93196.20
2024-08-02,ORD-00706,Sul,Venda direta,Enterprise,Enterprise Pro,Lumina Saúde,1,59921.30,0.0670,54623.92,31965.78,22658.13,0.4148,57278.76
2024-08-02,ORD-00707,Centro-Oeste,Venda direta,SMB,Data Cloud,Atlas Group,4,49709.87,0.0595,186293.74,117934.87,68358.87,0.3669,192527.66
2024-08-01,ORD-00708,Sudeste,Venda direta,Enterprise,Data Cloud,Cobalto Indústria,1,49571.04,0.0591,48566.21,30837.53,17728.68,0.3650,50526.87
2024-08-12,ORD-00709,Sudeste,Venda direta,Mid-market,Analytics Core,Aurora Foods,2,36250.91,0.0468,72393.96,50597.49,21796.47,0.3011,76524.86
2024-08-07,ORD-00710,Sul,Parceiros,Enterprise,Analytics Core,Aurora Foods,2,34931.75,0.0945,62999.34,44729.94,18269.40,0.2900,65644.45
2024-08-09,ORD-00711,Sudeste,Digital,SMB,Enterprise Plus,Atlas Group,4,70750.13,0.0728,272624.39,195585.78,77038.61,0.2826,287205.16
2024-08-17,ORD-00712,Sudeste,Venda direta,Enterprise,Analytics Core,Horizonte Telecom,1,35426.54,0.0424,34689.44,24260.66,10428.78,0.3006,35713.34
2024-08-19,ORD-00713,Nordeste,Venda direta,Enterprise,Enterprise Pro,Pulsar Tech,1,60397.90,0.0427,56826.62,33103.78,23722.85,0.4175,59015.72
2024-08-27,ORD-00714,Centro-Oeste,Outros,Mid-market,Revenue Starter,Atlas Group,2,18641.70,0.0541,34679.08,19301.62,15377.46,0.4434,36201.91
2024-08-10,ORD-00715,Sul,Digital,Enterprise,Data Cloud,Cobalto Indústria,1,47921.09,0.0649,45370.40,28747.40,16623.00,0.3664,47821.87
2024-08-17,ORD-00716,Sudeste,Parceiros,SMB,Data Cloud,Cobalto Indústria,3,49451.70,0.1099,137632.98,90625.98,47007.00,0.3415,141423.91
2024-08-24,ORD-00717,Centro-Oeste,Parceiros,Mid-market,Revenue Starter,Nexo Energia,2,17824.07,0.1241,32081.48,18619.08,13462.41,0.4196,33548.00
2024-08-10,ORD-00718,Sudeste,Venda direta,Mid-market,Analytics Core,Nexo Energia,3,33823.92,0.0389,99227.45,67512.83,31714.62,0.3196,102297.51
2024-08-15,ORD-00719,Sudeste,Venda direta,Mid-market,Revenue Starter,Atlas Group,3,17559.47,0.0502,49176.93,27969.69,21207.24,0.4312,52125.50
2024-08-27,ORD-00720,Sudeste,Digital,SMB,Revenue Starter,Cobalto Indústria,4,18412.51,0.0638,69909.57,40013.21,29896.36,0.4276,73411.66
2024-08-14,ORD-00721,Sul,Digital,Mid-market,Enterprise Plus,Cobalto Indústria,3,73046.79,0.0819,196957.86,138330.40,58627.46,0.2977,205894.45
2024-08-03,ORD-00722,Sudeste,Venda direta,SMB,Revenue Starter,Pulsar Tech,6,17389.43,0.0538,95870.69,54264.60,41606.09,0.4340,99184.56
2024-08-11,ORD-00723,Centro-Oeste,Venda direta,SMB,Enterprise Pro,Mosaico Labs,3,59838.88,0.0479,166698.91,98357.36,68341.56,0.4100,172937.40
2024-08-18,ORD-00724,Sudeste,Venda direta,Enterprise,Data Cloud,Vértice Logística,2,47683.53,0.0550,91999.59,58954.95,33044.64,0.3592,94715.64
2024-08-09,ORD-00725,Sudeste,Venda direta,Enterprise,Enterprise Plus,Lumina Saúde,2,70126.65,0.0620,128825.85,90665.03,38160.82,0.2962,136535.95
2024-08-15,ORD-00726,Nordeste,Outros,Enterprise,Analytics Core,Mosaico Labs,2,34167.96,0.0675,63484.40,43636.37,19848.03,0.3126,66888.21
2024-08-18,ORD-00727,Sudeste,Parceiros,Mid-market,Revenue Starter,Cobalto Indústria,3,18501.93,0.1164,49897.51,29484.72,20412.79,0.4091,51211.40
2024-08-03,ORD-00728,Nordeste,Venda direta,Enterprise,Analytics Core,Via Norte,1,34181.58,0.0429,33223.03,22515.22,10707.81,0.3223,34678.92
2024-08-14,ORD-00729,Centro-Oeste,Digital,Enterprise,Data Cloud,Prisma Serviços,2,48647.76,0.0840,90574.73,58503.95,32070.78,0.3541,93047.46
2024-08-22,ORD-00730,Sudeste,Outros,Enterprise,Data Cloud,Aurora Foods,2,48958.78,0.0431,97639.91,61504.61,36135.30,0.3701,102553.97
2024-08-07,ORD-00731,Centro-Oeste,Parceiros,Mid-market,Enterprise Pro,Prisma Serviços,2,61814.57,0.1102,113323.66,69488.08,43835.58,0.3868,116590.75
2024-08-06,ORD-00732,Sul,Parceiros,Mid-market,Data Cloud,Nexo Energia,2,49504.42,0.1036,87808.98,59159.70,28649.27,0.3263,90567.45
2024-08-21,ORD-00733,Sudeste,Venda direta,Enterprise,Data Cloud,Lumina Saúde,2,49861.73,0.0531,92647.83,59184.87,33462.96,0.3612,96993.76
2024-08-25,ORD-00734,Sudeste,Venda direta,Mid-market,Data Cloud,Cobalto Indústria,4,48149.49,0.0661,184981.47,117712.46,67269.02,0.3637,191622.15
2024-08-04,ORD-00735,Nordeste,Venda direta,Mid-market,Analytics Core,Lumina Saúde,3,35612.70,0.0535,98813.41,67902.30,30911.11,0.3128,104643.58
2024-08-15,ORD-00736,Sudeste,Venda direta,Mid-market,Analytics Core,Atlas Group,3,33701.48,0.0656,97359.62,66489.65,30869.97,0.3171,100140.24
2024-08-14,ORD-00737,Sul,Parceiros,Mid-market,Enterprise Pro,Aurora Foods,3,61678.29,0.0999,172026.46,106712.74,65313.72,0.3797,177235.12
2024-08-08,ORD-00738,Sudeste,Venda direta,SMB,Enterprise Plus,Aurora Foods,3,71157.17,0.0594,210017.97,147712.51,62305.46,0.2967,220745.59
2024-08-02,ORD-00739,Sudeste,Venda direta,Mid-market,Enterprise Pro,Cobalto Indústria,4,64253.78,0.0520,236978.19,140903.65,96074.54,0.4054,250869.59
2024-08-11,ORD-00740,Sul,Venda direta,SMB,Enterprise Plus,Vértice Logística,3,68795.00,0.0508,199175.57,140921.56,58254.01,0.2925,208225.15
2024-08-06,ORD-00741,Sudeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,62919.01,0.0455,63055.73,37526.75,25528.97,0.4049,64753.08
2024-08-08,ORD-00742,Sudeste,Digital,Enterprise,Data Cloud,Aurora Foods,1,46690.71,0.0650,43208.72,27339.34,15869.37,0.3673,45716.11
2024-08-14,ORD-00743,Nordeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,1,71794.83,0.0380,72019.07,50390.45,21628.62,0.3003,74977.17
2024-08-10,ORD-00744,Sudeste,Digital,Enterprise,Data Cloud,Via Norte,1,46141.25,0.0543,43887.11,28175.11,15712.00,0.3580,46286.68
2024-08-10,ORD-00745,Nordeste,Digital,Mid-market,Revenue Starter,Horizonte Telecom,3,18510.02,0.0584,50896.22,28574.43,22321.79,0.4386,53843.01
2024-08-15,ORD-00746,Sul,Digital,Mid-market,Enterprise Pro,Cobalto Indústria,2,62038.74,0.0827,115081.46,68706.67,46374.79,0.4030,119570.28
2024-08-03,ORD-00747,Sudeste,Parceiros,SMB,Data Cloud,Nexo Energia,5,47982.42,0.1155,211324.87,139894.58,71430.28,0.3380,217702.16
2024-08-03,ORD-00748,Sudeste,Venda direta,SMB,Data Cloud,Prisma Serviços,3,49447.70,0.0521,137342.34,87128.83,50213.51,0.3656,141769.62
2024-08-19,ORD-00749,Centro-Oeste,Venda direta,Mid-market,Data Cloud,Atlas Group,3,49868.00,0.0509,143924.41,92003.13,51921.28,0.3608,147737.45
2024-08-12,ORD-00750,Centro-Oeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,63753.35,0.0397,62919.12,36552.32,26366.80,0.4191,65468.88
2024-08-07,ORD-00751,Sudeste,Parceiros,Mid-market,Enterprise Plus,Vértice Logística,4,73574.53,0.1175,259702.11,193176.40,66525.71,0.2562,274599.11
2024-08-18,ORD-00752,Sudeste,Digital,Enterprise,Enterprise Pro,Lumina Saúde,2,62422.90,0.0633,117235.71,69700.24,47535.47,0.4055,122662.54
2024-08-06,ORD-00753,Centro-Oeste,Venda direta,Enterprise,Revenue Starter,Mosaico Labs,2,18198.74,0.0655,34071.08,18812.32,15258.75,0.4479,35410.42
2024-08-04,ORD-00754,Sul,Venda direta,Enterprise,Data Cloud,Lumina Saúde,2,49327.98,0.0430,92931.14,59642.93,33288.21,0.3582,97008.12
2024-08-18,ORD-00755,Sul,Venda direta,Enterprise,Data Cloud,Atlas Group,1,47029.72,0.0699,42813.57,27167.04,15646.53,0.3655,45073.75
2024-08-09,ORD-00756,Sul,Parceiros,Mid-market,Enterprise Pro,Mosaico Labs,4,60157.53,0.1020,218766.42,131967.38,86799.04,0.3968,226589.36
2024-08-22,ORD-00757,Sudeste,Digital,SMB,Enterprise Plus,Atlas Group,5,70275.44,0.0556,330849.60,231752.20,99097.39,0.2995,347442.09
2024-08-05,ORD-00758,Sudeste,Digital,Enterprise,Enterprise Pro,Pulsar Tech,1,61607.06,0.0573,60022.33,36151.99,23870.34,0.3977,62909.71
2024-08-11,ORD-00759,Sudeste,Venda direta,Mid-market,Enterprise Plus,Via Norte,3,73636.44,0.0365,210774.96,151315.18,59459.78,0.2821,220017.74
2024-08-21,ORD-00760,Sudeste,Outros,Mid-market,Analytics Core,Horizonte Telecom,2,35966.18,0.0557,70218.67,48723.15,21495.52,0.3061,72038.52
2024-08-18,ORD-00761,Sudeste,Venda direta,Enterprise,Revenue Starter,Orbe Retail,1,17860.48,0.0474,16671.12,9391.66,7279.46,0.4367,17245.64
2024-08-01,ORD-00762,Nordeste,Venda direta,Enterprise,Enterprise Plus,Pulsar Tech,1,73110.48,0.0356,70136.49,49877.60,20258.90,0.2888,72783.23
2024-08-21,ORD-00763,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Horizonte Telecom,2,35177.62,0.0464,67008.51,46713.48,20295.03,0.3029,69439.63
2024-08-01,ORD-00764,Sul,Parceiros,Enterprise,Enterprise Plus,Atlas Group,1,69032.23,0.0970,62483.87,45796.75,16687.12,0.2671,64812.24
2024-08-20,ORD-00765,Sul,Parceiros,Enterprise,Enterprise Pro,Orbe Retail,2,60160.05,0.1107,106354.32,64103.81,42250.51,0.3973,109835.34
2024-08-07,ORD-00766,Sudeste,Outros,Enterprise,Enterprise Plus,Atlas Group,2,68663.61,0.0622,129242.86,92786.08,36456.78,0.2821,135223.50
2024-08-03,ORD-00767,Sul,Venda direta,SMB,Enterprise Pro,Prisma Serviços,4,62152.09,0.0568,245876.15,143074.62,102801.53,0.4181,256991.93
2024-08-18,ORD-00768,Sul,Venda direta,SMB,Enterprise Pro,Aurora Foods,5,62161.65,0.0353,311192.46,186658.35,124534.11,0.4002,323213.43
2024-08-03,ORD-00769,Sudeste,Venda direta,Enterprise,Data Cloud,Cobalto Indústria,2,46878.64,0.0675,90644.57,57784.56,32860.00,0.3625,93188.71
2024-08-15,ORD-00770,Sul,Parceiros,SMB,Enterprise Pro,Lumina Saúde,3,63601.15,0.0960,174242.85,108744.41,65498.44,0.3759,178957.76
2024-08-07,ORD-00771,Sudeste,Parceiros,Enterprise,Analytics Core,Via Norte,1,35520.78,0.1034,31452.77,22139.33,9313.44,0.2961,32667.94
2024-08-25,ORD-00772,Sudeste,Parceiros,SMB,Enterprise Plus,Nexo Energia,5,69665.48,0.1240,319720.95,236082.41,83638.54,0.2616,336193.72
2024-08-18,ORD-00773,Sul,Digital,Enterprise,Enterprise Plus,Nexo Energia,1,68703.70,0.0728,62464.10,44451.49,18012.61,0.2884,64529.83
2024-08-01,ORD-00774,Sudeste,Parceiros,SMB,Enterprise Pro,Mosaico Labs,5,61737.59,0.0939,290102.42,178068.35,112034.07,0.3862,300617.33
2024-08-09,ORD-00775,Sudeste,Venda direta,Enterprise,Data Cloud,Cobalto Indústria,1,46872.32,0.0631,44644.74,28902.24,15742.50,0.3526,46919.52
2024-08-08,ORD-00776,Sul,Parceiros,Enterprise,Analytics Core,Mosaico Labs,2,34690.82,0.1127,61352.54,44073.05,17279.49,0.2816,64742.49
2024-08-19,ORD-00777,Sudeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,1,46672.28,0.1153,40269.48,26426.99,13842.49,0.3437,42671.49
2024-08-06,ORD-00778,Sudeste,Digital,SMB,Enterprise Pro,Nexo Energia,3,60336.90,0.0764,166594.68,98431.76,68162.92,0.4092,176297.41
2024-08-18,ORD-00779,Sudeste,Parceiros,Enterprise,Analytics Core,Cobalto Indústria,2,33878.83,0.0933,61206.19,43709.17,17497.02,0.2859,63909.52
2024-08-18,ORD-00780,Sudeste,Outros,Enterprise,Enterprise Plus,Prisma Serviços,2,70116.30,0.0674,127773.60,92249.14,35524.46,0.2780,134997.69
2024-08-10,ORD-00781,Sudeste,Parceiros,Mid-market,Enterprise Plus,Lumina Saúde,3,69278.13,0.0965,193747.05,140611.78,53135.27,0.2743,199496.44
2024-08-07,ORD-00782,Sul,Parceiros,Enterprise,Enterprise Plus,Orbe Retail,2,69055.28,0.1246,124804.67,90715.79,34088.88,0.2731,128816.79
2024-08-19,ORD-00783,Sul,Venda direta,Enterprise,Analytics Core,Via Norte,1,34785.15,0.0388,33929.80,23340.23,10589.57,0.3121,34837.01
2024-08-18,ORD-00784,Sul,Venda direta,Mid-market,Enterprise Pro,Pulsar Tech,2,61722.98,0.0351,120398.96,70688.68,49710.28,0.4129,127029.39
2024-08-08,ORD-00785,Sudeste,Parceiros,SMB,Enterprise Pro,Atlas Group,4,61902.63,0.1064,218264.54,132897.77,85366.77,0.3911,229706.93
2024-08-07,ORD-00786,Sul,Parceiros,Enterprise,Revenue Starter,Vértice Logística,1,18027.27,0.1073,15800.02,9398.69,6401.33,0.4051,16326.13
2024-08-03,ORD-00787,Centro-Oeste,Digital,SMB,Enterprise Pro,Pulsar Tech,5,61418.76,0.0574,293164.06,174224.86,118939.20,0.4057,300648.13
2024-08-25,ORD-00788,Sudeste,Digital,Enterprise,Revenue Starter,Pulsar Tech,1,18681.30,0.0678,17268.86,9576.14,7692.72,0.4455,18066.54
2024-08-13,ORD-00789,Sul,Venda direta,SMB,Enterprise Plus,Vértice Logística,4,73605.73,0.0465,292489.77,206581.95,85907.82,0.2937,307270.55
2024-08-21,ORD-00790,Nordeste,Venda direta,Enterprise,Data Cloud,Mosaico Labs,2,48147.11,0.0389,96915.09,60955.59,35959.51,0.3710,101983.75
2024-08-25,ORD-00791,Nordeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,1,73196.52,0.0455,70190.40,49980.87,20209.53,0.2879,73991.15
2024-08-10,ORD-00792,Sudeste,Outros,SMB,Revenue Starter,Horizonte Telecom,4,18629.66,0.0389,71591.43,40573.75,31017.68,0.4333,74409.54
2024-08-14,ORD-00793,Nordeste,Digital,SMB,Enterprise Plus,Mosaico Labs,4,72085.01,0.0727,261399.57,183769.00,77630.58,0.2970,268828.73
2024-08-25,ORD-00794,Sudeste,Digital,Mid-market,Enterprise Pro,Lumina Saúde,2,62039.42,0.0583,119136.92,71442.80,47694.12,0.4003,125761.57
2024-08-06,ORD-00795,Centro-Oeste,Outros,Enterprise,Data Cloud,Vértice Logística,1,49435.76,0.0632,47148.99,30628.16,16520.83,0.3504,49608.83
2024-09-02,ORD-00796,Centro-Oeste,Digital,Mid-market,Enterprise Pro,Lumina Saúde,4,62606.11,0.0812,239217.89,142326.40,96891.49,0.4050,251400.35
2024-09-06,ORD-00797,Sul,Parceiros,Enterprise,Analytics Core,Vértice Logística,1,34337.92,0.1178,29660.15,21291.48,8368.67,0.2822,31001.33
2024-09-06,ORD-00798,Sul,Digital,SMB,Analytics Core,Via Norte,5,34086.99,0.0764,153017.00,106408.61,46608.39,0.3046,157331.99
2024-09-21,ORD-00799,Nordeste,Digital,Enterprise,Revenue Starter,Nexo Energia,2,18219.47,0.0518,35512.25,20245.58,15266.68,0.4299,37638.84
2024-09-21,ORD-00800,Nordeste,Outros,Mid-market,Enterprise Plus,Atlas Group,3,71279.22,0.0669,207560.34,146795.01,60765.33,0.2928,215197.11
2024-09-07,ORD-00801,Nordeste,Parceiros,SMB,Revenue Starter,Atlas Group,6,18007.63,0.1233,98631.07,56735.17,41895.90,0.4248,101192.06
2024-09-15,ORD-00802,Sudeste,Venda direta,SMB,Enterprise Pro,Lumina Saúde,5,59760.61,0.0604,286112.85,167112.44,119000.40,0.4159,297448.02
2024-09-13,ORD-00803,Sul,Parceiros,Enterprise,Data Cloud,Nexo Energia,1,46838.00,0.1157,41863.95,27360.23,14503.72,0.3464,44101.65
2024-09-10,ORD-00804,Nordeste,Digital,SMB,Analytics Core,Atlas Group,5,33757.25,0.0559,157410.15,107317.44,50092.71,0.3182,164483.72
2024-09-15,ORD-00805,Centro-Oeste,Parceiros,Enterprise,Data Cloud,Mosaico Labs,1,49634.87,0.1197,42681.46,27877.81,14803.65,0.3468,45158.88
2024-09-22,ORD-00806,Centro-Oeste,Parceiros,SMB,Analytics Core,Vértice Logística,3,33988.48,0.0966,91899.05,66432.36,25466.68,0.2771,96959.59
2024-09-03,ORD-00807,Centro-Oeste,Venda direta,Enterprise,Revenue Starter,Prisma Serviços,1,17550.94,0.0527,16967.31,9523.50,7443.81,0.4387,17437.58
2024-09-05,ORD-00808,Centro-Oeste,Venda direta,Enterprise,Revenue Starter,Nexo Energia,1,18324.55,0.0640,16644.38,9176.27,7468.11,0.4487,17348.05
2024-09-22,ORD-00809,Nordeste,Outros,Enterprise,Enterprise Plus,Lumina Saúde,1,68204.65,0.0444,64225.32,44895.68,19329.65,0.3010,66702.77
2024-09-10,ORD-00810,Sul,Digital,Mid-market,Enterprise Pro,Prisma Serviços,2,64077.86,0.0629,120249.13,71206.07,49043.06,0.4078,123431.92
2024-09-06,ORD-00811,Sul,Parceiros,SMB,Analytics Core,Via Norte,5,34115.71,0.1234,145730.57,103406.52,42324.05,0.2904,153338.02
2024-09-27,ORD-00812,Sul,Parceiros,SMB,Analytics Core,Orbe Retail,5,35059.63,0.1035,156554.87,112421.25,44133.62,0.2819,163474.39
2024-09-26,ORD-00813,Sul,Venda direta,Mid-market,Enterprise Pro,Via Norte,2,59759.68,0.0566,110772.36,66548.19,44224.17,0.3992,117009.47
2024-09-19,ORD-00814,Sudeste,Venda direta,Mid-market,Revenue Starter,Aurora Foods,3,17521.03,0.0568,51849.47,28927.19,22922.28,0.4421,54468.49
2024-09-13,ORD-00815,Sudeste,Digital,Mid-market,Data Cloud,Atlas Group,2,48330.64,0.0693,90453.29,57997.77,32455.52,0.3588,95222.98
2024-09-02,ORD-00816,Sudeste,Venda direta,SMB,Enterprise Plus,Lumina Saúde,4,69795.75,0.0457,269885.23,193652.98,76232.25,0.2825,284726.63
2024-09-08,ORD-00817,Sudeste,Parceiros,Enterprise,Enterprise Plus,Horizonte Telecom,2,69110.97,0.1219,123325.59,89317.91,34007.68,0.2758,126424.91
2024-09-12,ORD-00818,Sudeste,Venda direta,Enterprise,Data Cloud,Atlas Group,1,47679.74,0.0653,43403.60,28081.78,15321.81,0.3530,44567.65
2024-09-20,ORD-00819,Sudeste,Venda direta,SMB,Data Cloud,Orbe Retail,2,47465.12,0.0644,89924.06,57414.74,32509.32,0.3615,92407.08
2024-09-21,ORD-00820,Centro-Oeste,Outros,Mid-market,Enterprise Pro,Vértice Logística,3,64368.41,0.0691,178306.50,104326.90,73979.60,0.4149,182856.68
2024-09-07,ORD-00821,Sul,Digital,SMB,Enterprise Pro,Horizonte Telecom,3,61136.67,0.0609,180726.87,108435.36,72291.51,0.4000,188381.05
2024-09-24,ORD-00822,Sul,Digital,Enterprise,Analytics Core,Cobalto Indústria,1,36106.41,0.0710,33307.84,22677.70,10630.15,0.3191,35247.83
2024-09-11,ORD-00823,Sudeste,Venda direta,SMB,Data Cloud,Aurora Foods,4,48658.55,0.0568,192070.03,123092.78,68977.25,0.3591,201120.40
2024-09-24,ORD-00824,Nordeste,Digital,Enterprise,Enterprise Pro,Mosaico Labs,2,63151.19,0.0615,119360.98,69670.71,49690.27,0.4163,125318.99
2024-09-13,ORD-00825,Nordeste,Venda direta,Enterprise,Data Cloud,Orbe Retail,1,48101.44,0.0664,46142.01,29485.04,16656.97,0.3610,48038.82
2024-09-04,ORD-00826,Nordeste,Venda direta,Mid-market,Analytics Core,Horizonte Telecom,3,35793.21,0.0685,103316.45,70338.46,32977.99,0.3192,107865.10
2024-09-04,ORD-00827,Nordeste,Parceiros,Enterprise,Data Cloud,Vértice Logística,1,46712.53,0.1084,40724.01,26640.88,14083.12,0.3458,43135.76
2024-09-16,ORD-00828,Sudeste,Parceiros,Enterprise,Analytics Core,Aurora Foods,1,35667.60,0.1126,33216.74,23506.53,9710.21,0.2923,34374.04
2024-09-10,ORD-00829,Sul,Venda direta,Mid-market,Data Cloud,Aurora Foods,3,47126.75,0.0602,130863.12,82307.90,48555.22,0.3710,137554.86
2024-09-20,ORD-00830,Sudeste,Parceiros,Enterprise,Data Cloud,Horizonte Telecom,2,48004.10,0.0986,85675.95,56019.57,29656.38,0.3461,89874.02
2024-09-25,ORD-00831,Sudeste,Venda direta,Mid-market,Data Cloud,Cobalto Indústria,3,48125.84,0.0465,141372.02,91222.18,50149.84,0.3547,145639.95
2024-09-24,ORD-00832,Sudeste,Parceiros,SMB,Enterprise Pro,Via Norte,4,64279.29,0.1114,232929.37,145668.11,87261.26,0.3746,245867.62
2024-09-06,ORD-00833,Sul,Venda direta,Enterprise,Data Cloud,Via Norte,2,48309.07,0.0628,94822.73,59819.97,35002.76,0.3691,99831.75
2024-09-11,ORD-00834,Sul,Digital,Mid-market,Enterprise Plus,Via Norte,2,71052.94,0.0684,129807.10,93179.78,36627.33,0.2822,137272.19
2024-09-11,ORD-00835,Sudeste,Venda direta,Enterprise,Enterprise Pro,Lumina Saúde,1,62757.99,0.0630,60623.56,35045.51,25578.06,0.4219,63446.91
2024-09-01,ORD-00836,Sul,Venda direta,SMB,Revenue Starter,Orbe Retail,5,18126.22,0.0447,89415.98,49055.71,40360.27,0.4514,92316.48
2024-09-24,ORD-00837,Nordeste,Parceiros,Mid-market,Enterprise Pro,Horizonte Telecom,3,62310.07,0.1070,164652.40,103154.31,61498.10,0.3735,170105.95
2024-09-19,ORD-00838,Sudeste,Venda direta,Enterprise,Enterprise Pro,Atlas Group,2,63026.83,0.0379,118275.29,70740.49,47534.80,0.4019,122819.19
2024-09-10,ORD-00839,Nordeste,Parceiros,Mid-market,Analytics Core,Horizonte Telecom,3,33893.58,0.0958,91812.55,66364.18,25448.37,0.2772,97241.08
2024-09-04,ORD-00840,Centro-Oeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,2,49008.09,0.0955,87604.69,57522.36,30082.33,0.3434,90184.29
2024-09-06,ORD-00841,Sul,Digital,SMB,Enterprise Plus,Prisma Serviços,5,71395.69,0.0502,347989.95,248814.89,99175.06,0.2850,358703.82
2024-09-21,ORD-00842,Sudeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,2,46226.56,0.0921,81503.96,54214.22,27289.74,0.3348,85679.50
2024-09-22,ORD-00843,Centro-Oeste,Digital,Enterprise,Data Cloud,Nexo Energia,1,47592.08,0.0703,44281.43,28700.98,15580.45,0.3519,45673.23
2024-09-20,ORD-00844,Sul,Parceiros,Enterprise,Enterprise Pro,Atlas Group,2,60992.21,0.1183,112831.60,69388.18,43443.42,0.3850,116943.73
2024-09-15,ORD-00845,Sul,Parceiros,SMB,Enterprise Pro,Cobalto Indústria,6,63001.12,0.0936,351120.79,212722.50,138398.29,0.3942,361894.08
2024-09-21,ORD-00846,Sul,Parceiros,Mid-market,Data Cloud,Vértice Logística,4,46278.82,0.1055,163188.66,109262.49,53926.17,0.3305,170618.38
2024-09-12,ORD-00847,Sul,Parceiros,Enterprise,Data Cloud,Mosaico Labs,1,46167.65,0.0940,41433.78,27435.71,13998.08,0.3378,43088.97
2024-09-14,ORD-00848,Sul,Parceiros,Enterprise,Analytics Core,Cobalto Indústria,1,36080.63,0.1080,32573.50,22933.34,9640.16,0.2960,33652.32
2024-09-19,ORD-00849,Centro-Oeste,Parceiros,Mid-market,Enterprise Plus,Horizonte Telecom,3,68440.66,0.1114,184062.45,136294.53,47767.93,0.2595,194936.43
2024-09-04,ORD-00850,Nordeste,Parceiros,Mid-market,Enterprise Plus,Pulsar Tech,2,73066.25,0.0994,132451.00,98335.47,34115.52,0.2576,137063.45
2024-09-17,ORD-00851,Sul,Parceiros,Enterprise,Enterprise Pro,Orbe Retail,1,63471.44,0.1208,54844.24,33406.04,21438.20,0.3909,57700.41
2024-09-01,ORD-00852,Centro-Oeste,Venda direta,SMB,Revenue Starter,Horizonte Telecom,3,17737.34,0.0526,51994.77,29512.37,22482.40,0.4324,53602.48
